model,noise_type,snr_db,case_id,category,repeat,status,audio_duration_s,cer,hyp_text,ref_text,inference_time_ms,rtf,ttfp_ms,ttff_ms,e2e_ms,error_msg
fun-asr-nano,echo,15.0,d0011,policy_inquiry,1,ok,37.498,12.96,您好，我有一張凱基人壽不不穩贏變額壽險，想請問一下目前的賬戶價值是多少？我記得上次收到的保單終檢報告上有顯示數字。 但我想要確認最新的狀況。另外我想了解一下，如果現在想要做保單借款，可借的金額是依照賬上價值來計算嗎？ 利率大概是多少？我也想請問一下，解約金跟賬戶價值的差異是什麼？如果現在解約的話，大概可以拿回多少錢？ 說明。,您好，我有一張凱基人壽步步穩盈變額壽險，想請問一下目前的帳戶價值是多少。我記得上次收到的保單週年報告上有顯示數字，但我想要確認最新的狀況。另外我想了解一下，如果現在想要做保單借款，可借的金額是依照帳戶價值來計算嗎，利率大概是多少。我也想請問一下解約金跟帳戶價值的差異是什麼，如果現在解約的話大概可以拿回多少錢，謝謝妳的說明。,4753.0,0.127,,,,
fun-asr-nano,babble,15.0,d0011,policy_inquiry,1,ok,37.498,8.64,您好，我有一張凱基人壽步步穩贏變額壽險，想請問一下目前的賬戶價值是多少？我記得上次收到的保單週年報告上有顯示數字。 但我想要確認最新的狀況。另外我想了解一下，如果現在想要做保單借款，可借的金額是依照賬戶價值來計算嗎？ 利率大概是多少？我也想請問一下，解約金跟賬戶價值的差異是什麼？如果現在解約的話，大概可以拿回多少錢？謝謝你。 說明。,您好，我有一張凱基人壽步步穩盈變額壽險，想請問一下目前的帳戶價值是多少。我記得上次收到的保單週年報告上有顯示數字，但我想要確認最新的狀況。另外我想了解一下，如果現在想要做保單借款，可借的金額是依照帳戶價值來計算嗎，利率大概是多少。我也想請問一下解約金跟帳戶價值的差異是什麼，如果現在解約的話大概可以拿回多少錢，謝謝妳的說明。,4690.1,0.125,,,,
fun-asr-nano,clean,,d0039,account_mgmt,1,ok,39.496,6.43,您好，我有一張凱基人壽活力心動變額壽險，之前有繳了一些超額保費到賬戶裡，現在需要用錢，想申請部分提領。 請問部分提領的申請方式是怎麼樣？最快可以在幾個工作天內入賬？提領的金額有沒有最低或最高的限制？ 每次提領有手續費嗎？還是說每年有幾次免費提領的機會？另外我想確認一下，提領後賬戶價值如果低於某個金額，保險公司會。 有什麼相對應的處理，麻煩說明一下。,您好，我有一張凱基人壽活利鑫動變額壽險，之前有繳了一些超額保費到帳戶裡，現在需要用錢，想申請部分提領。請問部分提領的申請方式是怎麼樣，最快可以在幾個工作天內入帳。提領的金額有沒有最低或最高的限制，每次提領有手續費嗎，還是說每年有幾次免費提領的機會。另外我想確認一下，提領後帳戶價值如果低於某個金額，保險公司會有什麼相對應的處理，麻煩說明一下。,4906.9,0.124,,,,
fun-asr-nano,codec,15.0,d0039,account_mgmt,1,ok,39.496,6.43,您好，我有一張凱基人壽活力心動變額壽險，之前有繳了一些超額保費到賬戶裡，現在需要用錢，想申請部分提領。 請問部分提領的申請方式是怎麼樣？最快可以在幾個工作天內入賬？提領的金額有沒有最低或最高的限制？ 每次提領有手續費嗎？還是說每年有幾次免費提領的機會？另外我想確認一下，提領後賬戶價值如果低於某個金額，保險公司會。 有什麼相對應的處理，麻煩說明一下。,您好，我有一張凱基人壽活利鑫動變額壽險，之前有繳了一些超額保費到帳戶裡，現在需要用錢，想申請部分提領。請問部分提領的申請方式是怎麼樣，最快可以在幾個工作天內入帳。提領的金額有沒有最低或最高的限制，每次提領有手續費嗎，還是說每年有幾次免費提領的機會。另外我想確認一下，提領後帳戶價值如果低於某個金額，保險公司會有什麼相對應的處理，麻煩說明一下。,4844.7,0.123,,,,
fun-asr-nano,echo,15.0,d0039,account_mgmt,1,ok,39.496,7.6,您好，我有一張凱基人壽活力星星定額壽險，之前有繳了一些超額保費到賬戶裡，現在需要用錢，想申請部分提領。 請問部分提領的申請方式是怎麼樣？最快可以在幾個工作天內入賬？提領的金額有沒有最低或最高的限制？ 每次提領有手續費嗎？還是說每年有幾次免費提領的機會？另外我想確認一下，提領後賬戶價值如果低於某個金額，保險公司會。 有什麼相對應的處理，麻煩說明一下。,您好，我有一張凱基人壽活利鑫動變額壽險，之前有繳了一些超額保費到帳戶裡，現在需要用錢，想申請部分提領。請問部分提領的申請方式是怎麼樣，最快可以在幾個工作天內入帳。提領的金額有沒有最低或最高的限制，每次提領有手續費嗎，還是說每年有幾次免費提領的機會。另外我想確認一下，提領後帳戶價值如果低於某個金額，保險公司會有什麼相對應的處理，麻煩說明一下。,4904.5,0.124,,,,
fun-asr-nano,babble,15.0,d0039,account_mgmt,1,ok,39.496,6.43,您好，我有一張凱基人壽活力心動變額壽險，之前有繳了一些超額保費到賬戶裡，現在需要用錢，想申請部分提領。 請問部分提領的申請方式是怎麼樣？最快可以在幾個工作天內入賬？提領的金額有沒有最低或最高的限制？ 每次提領有手續費嗎？還是說每年有幾次免費提領的機會？另外我想確認一下，提領後賬戶價值如果低於某個金額，保險公司會。 有什麼相對應的處理，麻煩說明一下。,您好，我有一張凱基人壽活利鑫動變額壽險，之前有繳了一些超額保費到帳戶裡，現在需要用錢，想申請部分提領。請問部分提領的申請方式是怎麼樣，最快可以在幾個工作天內入帳。提領的金額有沒有最低或最高的限制，每次提領有手續費嗎，還是說每年有幾次免費提領的機會。另外我想確認一下，提領後帳戶價值如果低於某個金額，保險公司會有什麼相對應的處理，麻煩說明一下。,5636.9,0.143,,,,
fun-asr-nano,clean,,d0010,claim,1,ok,42.665,6.67,您好，我上個月已經提交了凱基人壽一卡守護重大傷病定期健康保險的理賠申請，想詢問一下目前的理賠進度。 之前有收到一封補件通知，說需要補充主治醫師的診斷書，我已經補交了，想確認一下是否有收到。 請問現在審核到哪個階段了？如果核定通過的話，大概什麼時候可以入賬？另外我想確認一下。 入賬的賬戶是當初投保時填的那個賬號，還是可以臨時更改到其他賬戶？,您好，我上個月已經提交了凱基人壽醫卡守護重大傷病定期健康保險的理賠申請，想詢問一下目前的理賠進度。之前有收到一封補件通知，說需要補充主治醫師的診斷書，我已經補交了，想確認一下是否有收到。請問現在審核到哪個階段了，如果核定通過的話大概什麼時候可以入帳。另外我想確認一下入帳的帳戶是當初投保時填的那個帳號，還是可以臨時更改到其他帳戶。,5173.4,0.121,,,,
fun-asr-nano,codec,15.0,d0010,claim,1,ok,42.665,9.09,您好，我上個月已經提交了凱基人壽一卡守護重大傷病定期健康保險的理賠申請，想詢問一下目前的理賠進度。 之前有收到一封補件通知說需要補充主治醫師的診斷書我已經補交了想確認一下是否有收到 請問現在審核到哪個階段了？如果核定通過的話，大概什麼時候可以入賬？另外我想確認一下。 入賬的賬戶是當初投保時填的那個賬號，還是可以臨時更改到其他賬戶？,您好，我上個月已經提交了凱基人壽醫卡守護重大傷病定期健康保險的理賠申請，想詢問一下目前的理賠進度。之前有收到一封補件通知，說需要補充主治醫師的診斷書，我已經補交了，想確認一下是否有收到。請問現在審核到哪個階段了，如果核定通過的話大概什麼時候可以入帳。另外我想確認一下入帳的帳戶是當初投保時填的那個帳號，還是可以臨時更改到其他帳戶。,5199.9,0.122,,,,
fun-asr-nano,echo,15.0,d0010,claim,1,ok,42.665,6.67,您好，我上個月已經提交了凱基人壽一卡守護重大傷病定期健康保險的理賠申請，想詢問一下目前的理賠進度。 之前有收到一封補件通知，說需要補充主治醫師的診斷書，我已經補交了，想確認一下是否有收到。 請問現在審核到哪個階段了？如果核定通過的話，大概什麼時候可以入賬？另外我想確認一下。 入賬的賬戶是當初投保時填的那個賬號，還是可以臨時更改到其他賬戶？,您好，我上個月已經提交了凱基人壽醫卡守護重大傷病定期健康保險的理賠申請，想詢問一下目前的理賠進度。之前有收到一封補件通知，說需要補充主治醫師的診斷書，我已經補交了，想確認一下是否有收到。請問現在審核到哪個階段了，如果核定通過的話大概什麼時候可以入帳。另外我想確認一下入帳的帳戶是當初投保時填的那個帳號，還是可以臨時更改到其他帳戶。,4746.7,0.111,,,,
fun-asr-nano,babble,15.0,d0010,claim,1,ok,42.665,6.67,您好，我上個月已經提交了凱基人壽一卡守護重大傷病定期健康保險的理賠申請，想詢問一下目前的理賠進度。 之前有收到一封補件通知，說需要補充主治醫師的診斷書，我已經補交了，想確認一下是否有收到。 請問現在審核到哪個階段了？如果核定通過的話，大概什麼時候可以入賬？另外我想確認一下。 入賬的賬戶是當初投保時填的那個賬號，還是可以臨時更改到其他賬戶？,您好，我上個月已經提交了凱基人壽醫卡守護重大傷病定期健康保險的理賠申請，想詢問一下目前的理賠進度。之前有收到一封補件通知，說需要補充主治醫師的診斷書，我已經補交了，想確認一下是否有收到。請問現在審核到哪個階段了，如果核定通過的話大概什麼時候可以入帳。另外我想確認一下入帳的帳戶是當初投保時填的那個帳號，還是可以臨時更改到其他帳戶。,5037.6,0.118,,,,
fun-asr-nano,clean,,d0026,product_inquiry,1,ok,43.966,9.58,您好，我想多瞭解一下凱基人壽異想尊心長期照顧終身保險這個商品。我想知道這個保險的成。 照認定是否包含認知功能障礙，例如失智症，還是說只限於身體功能障礙的狀況？如果是 師質證導致的長照需求，申請的流程跟一般身體師能是一樣嗎？需要哪種專科醫師的診斷？另外這個商品的保障是。 終身有效嗎？還是說到幾歲就停止給付了？麻煩詳細說明一下這個商品的給付條件。,您好，我想多了解一下凱基人壽溢享增心長期照顧終身保險這個商品。我想知道這個保險的長照認定是否包含認知功能障礙，例如失智症，還是說只限於身體功能障礙的狀況。如果是失智症導致的長照需求，申請的流程跟一般身體失能是一樣嗎，需要哪種專科醫師的診斷。另外這個商品的保障是終身有效嗎，還是說到幾歲就停止給付了，麻煩詳細說明一下這個商品的給付條件。,5395.8,0.123,,,,
fun-asr-nano,codec,15.0,d0026,product_inquiry,1,ok,43.966,7.78,您好，我想多瞭解一下凱基人壽易享尊心長期照顧終身保險這個商品。我想知道這個保險的成 照認定是否包含認知功能障礙，例如失智症，還是說只限於身體功能障礙的狀況？如果是 失智症導致的強效需求，申請的流程跟一般身體師能是一樣嗎？需要哪種專科醫師的診斷？另外這個商品的保障是。 終身有效嗎？還是說到幾歲就停止給付了？麻煩詳細說明一下這個商品的給付條件。,您好，我想多了解一下凱基人壽溢享增心長期照顧終身保險這個商品。我想知道這個保險的長照認定是否包含認知功能障礙，例如失智症，還是說只限於身體功能障礙的狀況。如果是失智症導致的長照需求，申請的流程跟一般身體失能是一樣嗎，需要哪種專科醫師的診斷。另外這個商品的保障是終身有效嗎，還是說到幾歲就停止給付了，麻煩詳細說明一下這個商品的給付條件。,5200.3,0.118,,,,
fun-asr-nano,echo,15.0,d0026,product_inquiry,1,ok,43.966,11.98,您好，我想多瞭解一下凱基人壽易享尊心長期照顧終身保險這個商品。我想知道這個保險的成。 按照認定是否包含認知功能障礙，例如失智症，還是說只限於身體功能障礙的狀況？如果是。 失智症導致的腸罩需求，申請的流程跟一般身體師能是一樣嗎？需要哪種專科醫師的診斷？另外這個商品的保障是。 終身有效嗎？還是說到幾歲就停止幾步了？麻煩詳細說明一下這個商品的幾步條件。,您好，我想多了解一下凱基人壽溢享增心長期照顧終身保險這個商品。我想知道這個保險的長照認定是否包含認知功能障礙，例如失智症，還是說只限於身體功能障礙的狀況。如果是失智症導致的長照需求，申請的流程跟一般身體失能是一樣嗎，需要哪種專科醫師的診斷。另外這個商品的保障是終身有效嗎，還是說到幾歲就停止給付了，麻煩詳細說明一下這個商品的給付條件。,5220.3,0.119,,,,
fun-asr-nano,babble,15.0,d0026,product_inquiry,1,ok,43.966,9.58,您好，我想多瞭解一下凱基人壽易享尊心長期照顧終身保險這個商品。我想知道這個保險的成。 照認定是否包含認知功能障礙，例如失智症，還是說只限於身體功能障礙的狀況？如果是。 師質證導致的長照需求，申請的流程跟一般身體師能是一樣嗎？需要哪種專科醫師的診斷？另外這個商品的保障是。 終身有效嗎？還是說到幾歲就停止給付了？麻煩詳細說明一下這個商品的給付條件。,您好，我想多了解一下凱基人壽溢享增心長期照顧終身保險這個商品。我想知道這個保險的長照認定是否包含認知功能障礙，例如失智症，還是說只限於身體功能障礙的狀況。如果是失智症導致的長照需求，申請的流程跟一般身體失能是一樣嗎，需要哪種專科醫師的診斷。另外這個商品的保障是終身有效嗎，還是說到幾歲就停止給付了，麻煩詳細說明一下這個商品的給付條件。,5097.9,0.116,,,,
fun-asr-nano,clean,,d0045,lapse_reinstate,1,ok,40.078,10.29,您好，我收到凱基人壽寄來的一封通知，說我的增優利利率變動型年金保險已經進入停銷狀態。我有一些問題想詢問。 不太清楚停校的原因是什麼，是因為保費欠繳嗎？還是有其他狀況？停校期間我的保障有暫停嗎？如果在停校期。 期間發生事故，我的保障還有效嗎？另外，請問我可以在哪裡查詢停校的確切日期，以及目前欠繳的保費金額是多少？如果我 想要辦理覆校，有什麼條件和期限的限制嗎？,您好，我收到凱基人壽寄來的一封通知，說我的增優利利率變動型年金保險已經進入停效狀態，我有一些問題想詢問。我不太清楚停效的原因是什麼，是因為保費欠繳嗎，還是有其他狀況。停效期間我的保障有暫停嗎，如果在停效期間發生事故，我的保障還有效嗎。另外請問我可以在哪裡查詢停效的確切日期，以及目前欠繳的保費金額是多少，如果我想要辦理復效，有什麼條件和期限的限制嗎。,4983.1,0.124,,,,
fun-asr-nano,codec,15.0,d0045,lapse_reinstate,1,ok,40.078,10.29,您好，我收到凱基人壽寄來的一封通知，說我的增優利利率變動型年金保險已經進入停銷狀態。我有一些問題想詢問。 不太清楚停校的原因是什麼，是因為保費欠繳嗎？還是有其他狀況？停校期間我的保障有暫停嗎？如果在停校期 期間發生事故，我的保障還有效嗎？另外，請問我可以在哪裡查詢停校的確切日期，以及目前欠繳的保費金額是多少？如果我。 想要辦理副校，有什麼條件和期限的限制嗎？,您好，我收到凱基人壽寄來的一封通知，說我的增優利利率變動型年金保險已經進入停效狀態，我有一些問題想詢問。我不太清楚停效的原因是什麼，是因為保費欠繳嗎，還是有其他狀況。停效期間我的保障有暫停嗎，如果在停效期間發生事故，我的保障還有效嗎。另外請問我可以在哪裡查詢停效的確切日期，以及目前欠繳的保費金額是多少，如果我想要辦理復效，有什麼條件和期限的限制嗎。,4935.5,0.123,,,,
fun-asr-nano,echo,15.0,d0045,lapse_reinstate,1,ok,40.078,14.86,您好，我收到凱基人壽寄來的一封通知，我的增優利利率變動期年金保險已經緊急停銷狀態，我有一些問題想詢問。 不太清楚停校的原因是什麼，是因為保費欠繳嗎？還是有其他狀況？停校期間我的保障有暫停嗎？如果在停校期。 期間發生事故，我的保障還有效碼嗎？另外，請問我可以在哪裡查詢名校的確切日期，以及目前欠繳的保費金額是多少？ 想要辦理覆校，有什麼條件和期限的限制嗎？,您好，我收到凱基人壽寄來的一封通知，說我的增優利利率變動型年金保險已經進入停效狀態，我有一些問題想詢問。我不太清楚停效的原因是什麼，是因為保費欠繳嗎，還是有其他狀況。停效期間我的保障有暫停嗎，如果在停效期間發生事故，我的保障還有效嗎。另外請問我可以在哪裡查詢停效的確切日期，以及目前欠繳的保費金額是多少，如果我想要辦理復效，有什麼條件和期限的限制嗎。,4964.0,0.124,,,,
fun-asr-nano,babble,15.0,d0045,lapse_reinstate,1,ok,40.078,12.0,您好，我收到凱基人壽寄來的一封通知，說我的增優利利率變動型年金保險已經進入停銷狀態。我有一些問題想詢問，我不。 不太清楚停校的原因是什麼，是因為保費欠繳嗎？還是有其他狀況？停校期間我的保障有暫停嗎？如果在停校期。 期間發生事故，我的保障還有效嗎？另外，請問我可以在哪裡查詢停校的確切日期，以及目前欠繳的保費金額是多少？如果我。 想要辦理副校，有什麼條件和期限的限制嗎？,您好，我收到凱基人壽寄來的一封通知，說我的增優利利率變動型年金保險已經進入停效狀態，我有一些問題想詢問。我不太清楚停效的原因是什麼，是因為保費欠繳嗎，還是有其他狀況。停效期間我的保障有暫停嗎，如果在停效期間發生事故，我的保障還有效嗎。另外請問我可以在哪裡查詢停效的確切日期，以及目前欠繳的保費金額是多少，如果我想要辦理復效，有什麼條件和期限的限制嗎。,5603.2,0.14,,,,
fun-asr-nano,clean,,d0036,payment,1,ok,40.814,11.11,您好，我想詢問凱吉人壽步步穩贏外幣變額壽險的繳費相關問題。這張保單的保費是以美元 計算，我想了解繳費方式有哪些選擇。如果我沒有外幣賬戶，可以直接用臺幣賬戶繳費嗎？這樣的話，匯率是怎 怎麼換算的？是用哪天的匯率？另外，如果我有美元外幣賬戶，可以直接用外幣賬戶扣款嗎？這樣繳費比。 比較方便嗎？麻煩說明一下不同繳費方式的差異。,您好，我想詢問凱基人壽步步穩盈外幣變額壽險的繳費相關問題。這張保單的保費是以美元計算，我想了解繳費方式有哪些選擇。如果我沒有外幣帳戶，可以直接用台幣帳戶繳費嗎，這樣的話匯率是怎麼換算的，是用哪天的匯率。另外如果我有美元外幣帳戶，可以直接用外幣帳戶扣款嗎，這樣繳費比較方便嗎，麻煩說明一下不同繳費方式的差異。,4687.1,0.115,,,,
fun-asr-nano,codec,15.0,d0036,payment,1,ok,40.814,14.38,您好，我想詢問凱基人壽不顧穩贏外幣墊額壽險的繳費相關問題。這張保單的保費是以美元。 計算，我想了解繳費方式有哪些選擇？如果我沒有外幣賬戶，可以直接用臺幣賬戶繳費嗎？這樣的話，匯率是怎 我們換算的是用哪天的匯率？另外，如果我有美元外幣賬戶，可以直接用外幣賬戶扣款嗎？這樣繳費比。 比較方便嗎？麻煩說明一下不同繳費方式的差異。,您好，我想詢問凱基人壽步步穩盈外幣變額壽險的繳費相關問題。這張保單的保費是以美元計算，我想了解繳費方式有哪些選擇。如果我沒有外幣帳戶，可以直接用台幣帳戶繳費嗎，這樣的話匯率是怎麼換算的，是用哪天的匯率。另外如果我有美元外幣帳戶，可以直接用外幣帳戶扣款嗎，這樣繳費比較方便嗎，麻煩說明一下不同繳費方式的差異。,4739.1,0.116,,,,
fun-asr-nano,echo,15.0,d0036,payment,1,ok,40.814,15.03,您好，我想詢問凱吉人壽顧顧偉寧外幣變額壽險的繳費相關問題。這張保單的保費是以美元。 計算，我想了解繳費方式有哪些選擇。如果我沒有外幣賬戶，可以直接用臺幣賬戶繳費嗎？這樣的話匯率是準。 我們換算的是用哪天的匯率？另外，如果我有美元外幣賬戶，可以直接用外幣賬戶扣款嗎？這樣繳費比。 比較方便嗎？麻煩說明一下不同繳費方式的差異。,您好，我想詢問凱基人壽步步穩盈外幣變額壽險的繳費相關問題。這張保單的保費是以美元計算，我想了解繳費方式有哪些選擇。如果我沒有外幣帳戶，可以直接用台幣帳戶繳費嗎，這樣的話匯率是怎麼換算的，是用哪天的匯率。另外如果我有美元外幣帳戶，可以直接用外幣帳戶扣款嗎，這樣繳費比較方便嗎，麻煩說明一下不同繳費方式的差異。,4654.6,0.114,,,,
fun-asr-nano,babble,15.0,d0036,payment,1,ok,40.814,13.73,您好，我想詢問凱吉人壽步步穩贏外幣變額壽險的繳費相關問題。這張保單的保費是以美元。 計算，我想了解繳費方式有哪些選擇。如果我沒有外幣賬戶，可以直接用臺幣賬戶繳費嗎？這樣的話，匯率是走。 我們換算的是用哪天的匯率？另外，如果我有美元外幣賬戶，可以直接用外幣賬戶扣款嗎？這樣繳費比。 比較方便嗎？麻煩說明一下不同繳費方式的差異。,您好，我想詢問凱基人壽步步穩盈外幣變額壽險的繳費相關問題。這張保單的保費是以美元計算，我想了解繳費方式有哪些選擇。如果我沒有外幣帳戶，可以直接用台幣帳戶繳費嗎，這樣的話匯率是怎麼換算的，是用哪天的匯率。另外如果我有美元外幣帳戶，可以直接用外幣帳戶扣款嗎，這樣繳費比較方便嗎，麻煩說明一下不同繳費方式的差異。,4769.7,0.117,,,,
fun-asr-nano,clean,,d0035,payment,1,ok,40.26,7.65,您好，我的凱基人壽臺幣還本終身保險上個月保費扣款失敗，想詢問一下後續的處理方式。請問這張 保單有設定自動墊腳功能嗎？如果有的話，是從保單的現金價值里扣嗎？墊腳的話有沒有利息？另外如果 自動墊繳後，保單現金價值用完了，保單就會直接失效嗎？還是說公司會先通知我？我現在想要儘快補繳這個月的保費，需要補繳的金額。 和包含墊繳利息嗎？請幫我說明一下目前的狀況。,您好，我的凱基人壽臺幣還本終身保險上個月保費扣款失敗，想詢問一下後續的處理方式。請問這張保單有設定自動墊繳功能嗎，如果有的話，是從保單的現金價值裡扣嗎，墊繳的話有沒有利息。另外如果自動墊繳後保單現金價值用完了，保單就會直接失效嗎，還是說公司會先通知我。我現在想要盡快補繳這個月的保費，需要補繳的金額包含墊繳利息嗎，請幫我說明一下目前的狀況。,6074.3,0.151,,,,
fun-asr-nano,codec,15.0,d0035,payment,1,ok,40.26,10.0,您好，我的凱基人壽臺幣海本終身保險上個月保費扣款失敗，想詢問一下後續的處理方式，請問這種。 保單有設定自動墊腳功能嗎？如果有的話，是從保單的現金價值里扣嗎？墊腳的話有沒有利息？另外如果 自動墊繳後，保單現金價值用完了，保單就會直接失效嗎？還是說公司會先通知我？我現在想要儘快補繳這個月的保費，需要補繳的金額。 都包含墊繳利息嗎？請幫我說明一下目前的狀況。,您好，我的凱基人壽臺幣還本終身保險上個月保費扣款失敗，想詢問一下後續的處理方式。請問這張保單有設定自動墊繳功能嗎，如果有的話，是從保單的現金價值裡扣嗎，墊繳的話有沒有利息。另外如果自動墊繳後保單現金價值用完了，保單就會直接失效嗎，還是說公司會先通知我。我現在想要盡快補繳這個月的保費，需要補繳的金額包含墊繳利息嗎，請幫我說明一下目前的狀況。,5619.7,0.14,,,,
fun-asr-nano,echo,15.0,d0035,payment,1,ok,40.26,10.59,您好，我的凱基人壽臺幣卡本終身保險上個月保費扣款失敗，想詢問一下後續的處理方式。請問這是 保單有設定自動墊腳功能嗎？如果有的話，是從保單的現金價值里扣嗎？墊腳的話有沒有利息？另外，如果。 自動墊繳後，保單現金價值用完了，保單就會直接失效嗎？還是說公司會先通知我？我現在想要儘快補繳這個月的保費，需要補繳的金額。 如果包含墊繳利息嗎？請幫我說明一下目前的狀況。,您好，我的凱基人壽臺幣還本終身保險上個月保費扣款失敗，想詢問一下後續的處理方式。請問這張保單有設定自動墊繳功能嗎，如果有的話，是從保單的現金價值裡扣嗎，墊繳的話有沒有利息。另外如果自動墊繳後保單現金價值用完了，保單就會直接失效嗎，還是說公司會先通知我。我現在想要盡快補繳這個月的保費，需要補繳的金額包含墊繳利息嗎，請幫我說明一下目前的狀況。,5400.9,0.134,,,,
fun-asr-nano,babble,15.0,d0035,payment,1,ok,40.26,8.82,您好，我的凱基人壽臺幣海本終身保險上個月保費扣款失敗，想詢問一下後續的處理方式。請問這是 保單有設定自動墊腳功能嗎？如果有的話，是從保單的現金價值里扣嗎？墊腳的話有沒有利息？另外如果 自動墊繳後，保單現金價值用完了，保單就會直接失效嗎？還是說公司會先通知我？我現在想要儘快補繳這個月的保費，需要補繳的金額。 和包含墊繳利息嗎？請幫我說明一下目前的狀況。,您好，我的凱基人壽臺幣還本終身保險上個月保費扣款失敗，想詢問一下後續的處理方式。請問這張保單有設定自動墊繳功能嗎，如果有的話，是從保單的現金價值裡扣嗎，墊繳的話有沒有利息。另外如果自動墊繳後保單現金價值用完了，保單就會直接失效嗎，還是說公司會先通知我。我現在想要盡快補繳這個月的保費，需要補繳的金額包含墊繳利息嗎，請幫我說明一下目前的狀況。,5201.7,0.129,,,,
fun-asr-nano,clean,,d0032,product_inquiry,1,ok,43.023,6.79,您好，我想了解凱基人壽永享樂活住院醫療定期保險的保障細節。我想了解這個商品是實支實付型。 還是定額型？如果是實支實付的話，雜費的限額是多少？另外我想問一下，如果在住院期間需要自費。 的醫療耗材或是心室手術，這些費用可以申請理賠嗎？關於住院的定義，急診留院觀察的情況算在。 住院天數內嗎？還是說一定要辦理正式住院手續才算？麻煩你說明一下。,您好，我想了解凱基人壽永享樂活住院醫療定期保險的保障細節。我想了解這個商品是實支實付型還是定額型，如果是實支實付的話，雜費的限額是多少。另外我想問一下，如果在住院期間需要自費的醫療耗材或是新式手術，這些費用可以申請理賠嗎。關於住院的定義，急診留院觀察的情況算在住院天數內嗎，還是說一定要辦理正式住院手續才算，麻煩妳說明一下。,5581.3,0.13,,,,
fun-asr-nano,codec,15.0,d0032,product_inquiry,1,ok,43.023,6.79,您好，我想了解凱基人壽永享樂活住院醫療定期保險的保障細節。我想了解這個商品是實支實付型。 還是定額型？如果是實支實付的話，雜費的限額是多少？另外我想問一下，如果在住院期間需要自費。 的醫療耗材或是心室手術，這些費用可以申請理賠嗎？關於住院的定義，急診留院觀察的情況算在。 住院天數內嗎？還是說一定要辦理正式住院手續才算？麻煩你說明一下。,您好，我想了解凱基人壽永享樂活住院醫療定期保險的保障細節。我想了解這個商品是實支實付型還是定額型，如果是實支實付的話，雜費的限額是多少。另外我想問一下，如果在住院期間需要自費的醫療耗材或是新式手術，這些費用可以申請理賠嗎。關於住院的定義，急診留院觀察的情況算在住院天數內嗎，還是說一定要辦理正式住院手續才算，麻煩妳說明一下。,6088.7,0.142,,,,
fun-asr-nano,echo,15.0,d0032,product_inquiry,1,ok,43.023,14.81,您好，我想了解採集人壽永享樂國住院醫療定期保險的保障細節。我想了解這個商品，支持支持不行。 還是定額型？如果是十支十部的話，雜費的限額是多少？另外我想問一下，如果在住院期間需要自費。 給醫療耗材或是心室手術，這些費用可以申請理賠嗎？關於住院的定義，急診留院觀察的情況算在。 住院天數內嗎？還是說一定要辦理正式住院手續才算？麻煩你說明一下。,您好，我想了解凱基人壽永享樂活住院醫療定期保險的保障細節。我想了解這個商品是實支實付型還是定額型，如果是實支實付的話，雜費的限額是多少。另外我想問一下，如果在住院期間需要自費的醫療耗材或是新式手術，這些費用可以申請理賠嗎。關於住院的定義，急診留院觀察的情況算在住院天數內嗎，還是說一定要辦理正式住院手續才算，麻煩妳說明一下。,5280.8,0.123,,,,
fun-asr-nano,babble,15.0,d0032,product_inquiry,1,ok,43.023,6.79,您好，我想了解凱基人壽永享樂活住院醫療定期保險的保障細節。我想了解這個商品是實支實付型。 還是定額型？如果是實支實付的話，雜費的限額是多少？另外我想問一下，如果在住院期間需要自費。 的醫療耗材或是心室手術，這些費用可以申請理賠嗎？關於住院的定義，急診留院觀察的情況算在。 住院天數內嗎？還是說一定要辦理正式住院手續才算？麻煩你說明一下。,您好，我想了解凱基人壽永享樂活住院醫療定期保險的保障細節。我想了解這個商品是實支實付型還是定額型，如果是實支實付的話，雜費的限額是多少。另外我想問一下，如果在住院期間需要自費的醫療耗材或是新式手術，這些費用可以申請理賠嗎。關於住院的定義，急診留院觀察的情況算在住院天數內嗎，還是說一定要辦理正式住院手續才算，麻煩妳說明一下。,5138.9,0.119,,,,
fun-asr-nano,clean,,d0030,product_inquiry,1,ok,41.241,10.56,您好，我想詢問凱基人壽自由行賬戶終身保險的賬戶認定標準。這個商品的賬戶認定跟一般長期照顧保險的認定。 方式有什麼不同嗎？還是說標準是一樣的？我想了解日常生活功能障礙的認定，例如進食、如廁、移位這些。 且項目需要幾項無法自理，才符合申請條件。另外我很想知道，如果我已經在領取其他長期照。 僱機構的補助，這樣還可以同時申請這個保險的給付嗎？,您好，我想詢問凱基人壽智由行照護終身保險的照護認定標準。這個商品的照護認定跟一般長期照顧保險的認定方式有什麼不同嗎，還是說標準是一樣的。我想了解日常生活功能障礙的認定，例如進食、如廁、移位這些項目，需要幾項無法自理才符合申請條件。另外我很想知道，如果我已經在領取其他長期照顧機構的補助，這樣還可以同時申請這個保險的給付嗎。,7074.3,0.172,,,,
